,intended vote,education,age
26168,stay,1.0,61
26169,don't know,2.0,58
26170,stay,4.0,31
26171,leave,3.0,37
26172,leave,5.0,48
26173,don't know,5.0,59
26174,stay,2.0,58
26175,leave,4.0,48
26176,leave,1.0,66
26177,leave,,31
26178,stay,2.0,38
26179,stay,3.0,57
26180,stay,4.0,35
26181,leave,4.0,36
26182,leave,,39
26183,stay,5.0,68
26184,stay,4.0,59
26185,leave,5.0,62
26186,stay,5.0,48
26187,stay,2.0,74
26188,stay,4.0,31
26189,stay,4.0,23
26190,leave,,47
26191,stay,2.0,57
26192,stay,4.0,32
26193,stay,3.0,50
26194,stay,,47
26195,leave,4.0,33
26196,leave,4.0,55
26197,leave,4.0,39
26198,leave,2.0,52
26199,stay,2.0,44
26200,stay,4.0,31
26201,won't vote,4.0,28
26202,stay,,65
26203,leave,2.0,53
26204,stay,4.0,57
26205,leave,,62
26206,leave,3.0,61
26207,leave,3.0,48
26208,stay,,59
26209,leave,4.0,49
26210,leave,2.0,61
26211,stay,5.0,67
26212,stay,,53
26213,stay,4.0,52
26214,leave,,40
26215,leave,2.0,72
26216,don't know,1.0,31
26217,leave,3.0,65
26218,stay,4.0,63
26219,leave,2.0,56
26220,leave,3.0,70
26221,leave,,55
26222,leave,3.0,57
26223,leave,2.0,72
26224,leave,5.0,58
26225,stay,1.0,72
26226,leave,2.0,71
26227,don't know,3.0,58
26228,leave,,57
26229,stay,4.0,68
26230,stay,4.0,70
26231,leave,3.0,22
26232,leave,,41
26233,leave,4.0,57
26234,leave,,57
26235,leave,,79
26236,leave,,77
26237,stay,5.0,55
26238,leave,1.0,69
26239,stay,2.0,33
26240,stay,2.0,49
26241,leave,2.0,62
26242,stay,4.0,57
26243,leave,2.0,44
26244,stay,1.0,59
26245,leave,4.0,37
26246,leave,2.0,51
26247,leave,,68
26248,leave,2.0,53
26249,stay,3.0,51
26250,stay,3.0,42
26251,leave,4.0,44
26252,leave,4.0,67
26253,leave,4.0,70
26254,stay,2.0,56
26255,stay,4.0,51
26256,stay,4.0,58
26257,stay,4.0,42
26258,stay,4.0,68
26259,leave,2.0,66
26260,stay,4.0,42
26261,leave,4.0,74
26262,leave,4.0,49
26263,leave,1.0,34
26264,don't know,,41
26265,leave,1.0,67
26266,leave,3.0,62
26267,leave,,70
26268,leave,3.0,55
26269,leave,4.0,29
26270,leave,2.0,56
26271,stay,4.0,47
26272,don't know,2.0,53
26273,stay,4.0,61
26274,leave,3.0,61
26275,don't know,4.0,51
26276,leave,2.0,51
26277,stay,4.0,60
26278,leave,2.0,62
26279,leave,,42
26280,stay,5.0,50
26281,leave,,50
26282,stay,2.0,43
26283,stay,,43
26284,stay,4.0,28
26285,leave,,55
26286,stay,5.0,54
26287,leave,2.0,68
26288,stay,4.0,43
26289,leave,4.0,66
26290,leave,3.0,27
26291,stay,4.0,56
26292,stay,5.0,51
26293,leave,1.0,70
26294,leave,5.0,51
26295,don't know,1.0,71
26296,leave,2.0,49
26297,leave,2.0,47
26298,leave,2.0,57
26299,stay,1.0,70
26300,leave,3.0,22
26301,leave,2.0,33
26302,stay,4.0,55
26303,leave,2.0,45
26304,don't know,3.0,18
26305,leave,5.0,34
26306,leave,5.0,30
26307,stay,2.0,54
26308,stay,4.0,72
26309,leave,4.0,43
26310,stay,4.0,48
26311,stay,4.0,32
26312,leave,2.0,46
26313,stay,4.0,36
26314,stay,4.0,36
26315,stay,4.0,34
26316,stay,3.0,44
26317,leave,3.0,32
26318,leave,2.0,48
26319,stay,3.0,21
26320,won't vote,3.0,35
26321,leave,4.0,47
26322,stay,4.0,51
26323,stay,2.0,53
26324,leave,4.0,34
26325,leave,,57
26326,leave,4.0,55
26327,leave,2.0,37
26328,stay,,38
26329,stay,3.0,38
26330,leave,3.0,60
26331,leave,,51
26332,leave,4.0,34
26333,leave,4.0,51
26334,stay,4.0,44
26335,stay,4.0,46
26336,won't vote,2.0,36
26337,leave,,63
26338,leave,3.0,31
26339,leave,2.0,49
26340,stay,3.0,34
26341,stay,4.0,43
26342,don't know,2.0,51
26343,leave,3.0,40
26344,stay,5.0,68
26345,leave,1.0,70
26346,stay,4.0,27
26347,leave,5.0,49
26348,stay,3.0,38
26349,won't vote,,52
26350,leave,,69
26351,stay,2.0,56
26352,leave,3.0,56
26353,stay,5.0,29
26354,stay,4.0,56
26355,stay,5.0,38
26356,stay,4.0,27
26357,leave,3.0,48
26358,stay,4.0,25
26359,stay,3.0,37
26360,leave,4.0,38
26361,stay,4.0,40
26362,don't know,5.0,35
26363,stay,5.0,40
26364,stay,4.0,28
26365,stay,4.0,30
26366,leave,4.0,34
26367,leave,,36
26368,leave,2.0,63
26369,leave,3.0,54
26370,leave,,50
26371,stay,,51
26372,stay,4.0,27
26373,stay,4.0,59
26374,leave,2.0,37
26375,leave,2.0,70
26376,leave,2.0,52
26377,leave,2.0,55
26378,leave,3.0,30
26379,stay,5.0,28
26380,stay,4.0,48
26381,stay,2.0,52
26382,leave,4.0,55
26383,stay,3.0,21
26384,stay,1.0,31
26385,stay,2.0,56
26386,don't know,3.0,54
26387,stay,4.0,37
26388,don't know,4.0,27
26389,stay,3.0,20
26390,stay,4.0,50
26391,stay,2.0,49
26392,stay,3.0,20
26393,stay,4.0,32
26394,stay,4.0,50
26395,leave,4.0,46
26396,stay,,31
26397,stay,4.0,40
26398,stay,4.0,27
26399,stay,3.0,26
26400,leave,1.0,68
26401,stay,5.0,39
26402,don't know,1.0,36
26403,leave,3.0,21
26404,stay,3.0,20
26405,stay,3.0,33
26406,leave,3.0,44
26407,stay,4.0,39
26408,leave,,23
26409,leave,3.0,39
26410,leave,4.0,49
26411,stay,4.0,61
26412,leave,3.0,67
26413,stay,3.0,30
26414,stay,4.0,53
26415,leave,4.0,56
26416,stay,4.0,48
26417,leave,4.0,56
26418,stay,4.0,62
26419,stay,4.0,47
26420,leave,2.0,47
26421,leave,4.0,55
26422,stay,5.0,45
26423,stay,4.0,72
26424,leave,,35
26425,don't know,,53
26426,stay,5.0,55
26427,stay,3.0,59
26428,stay,4.0,63
26429,leave,1.0,64
26430,stay,4.0,58
26431,stay,3.0,20
26432,stay,3.0,42
26433,stay,5.0,60
26434,stay,4.0,49
26435,stay,4.0,65
26436,leave,,69
26437,leave,3.0,38
26438,leave,4.0,28
26439,stay,3.0,39
26440,leave,3.0,68
26441,stay,4.0,49
26442,leave,2.0,50
26443,stay,2.0,53
26444,stay,4.0,52
26445,leave,2.0,61
26446,leave,4.0,32
26447,stay,2.0,76
26448,stay,4.0,49
26449,leave,,41
26450,stay,4.0,48
26451,don't know,2.0,55
26452,stay,4.0,51
26453,stay,5.0,56
26454,stay,2.0,62
26455,stay,2.0,55
26456,stay,5.0,65
26457,stay,2.0,49
26458,stay,2.0,59
26459,stay,5.0,36
26460,stay,1.0,58
26461,stay,5.0,64
26462,leave,4.0,45
26463,stay,5.0,30
26464,stay,4.0,28
26465,stay,3.0,43
26466,stay,4.0,59
26467,leave,2.0,43
26468,leave,4.0,22
26469,stay,3.0,44
26470,leave,3.0,53
26471,stay,5.0,52
26472,stay,2.0,68
26473,stay,3.0,52
26474,leave,4.0,38
26475,stay,4.0,62
26476,stay,3.0,60
26477,leave,4.0,20
26478,leave,,64
26479,don't know,3.0,43
26480,stay,,71
26481,leave,4.0,24
26482,stay,4.0,58
26483,don't know,5.0,40
26484,stay,4.0,41
26485,stay,4.0,70
26486,stay,4.0,31
26487,leave,2.0,69
26488,stay,4.0,43
26489,stay,5.0,32
26490,stay,5.0,65
26491,leave,4.0,75
26492,stay,5.0,28
26493,stay,5.0,49
26494,stay,3.0,47
26495,stay,2.0,74
26496,leave,,55
26497,don't know,3.0,57
26498,leave,3.0,57
26499,leave,3.0,57
26500,stay,,22
26501,stay,4.0,31
26502,leave,4.0,32
26503,stay,5.0,41
26504,stay,2.0,63
26505,stay,5.0,33
26506,stay,3.0,53
26507,stay,5.0,61
26508,leave,,44
26509,don't know,5.0,58
26510,stay,4.0,27
26511,leave,4.0,61
26512,stay,,36
26513,stay,4.0,57
26514,stay,4.0,56
26515,don't know,2.0,50
26516,leave,3.0,33
26517,stay,4.0,28
26518,leave,3.0,64
26519,stay,4.0,48
26520,leave,,38
26521,stay,2.0,29
26522,stay,,55
26523,won't vote,,39
26524,won't vote,1.0,28
26525,leave,3.0,51
26526,stay,3.0,19
26527,leave,,53
26528,don't know,5.0,45
26529,stay,4.0,35
26530,leave,4.0,57
26531,stay,3.0,49
26532,stay,3.0,55
26533,leave,4.0,60
26534,stay,4.0,32
26535,stay,2.0,61
26536,stay,2.0,56
26537,leave,2.0,48
26538,leave,5.0,48
26539,stay,4.0,27
26540,stay,4.0,58
26541,leave,4.0,55
26542,don't know,2.0,63
26543,stay,2.0,40
26544,stay,2.0,19
26545,leave,1.0,72
26546,stay,4.0,19
26547,leave,4.0,24
26548,stay,,49
26549,leave,2.0,45
26550,stay,5.0,32
26551,leave,2.0,57
26552,leave,3.0,55
26553,leave,2.0,56
26554,leave,,58
26555,stay,2.0,37
26556,leave,1.0,40
26557,stay,4.0,24
26558,leave,2.0,63
26559,stay,5.0,68
26560,stay,3.0,19
26561,leave,2.0,23
26562,won't vote,1.0,57
26563,stay,2.0,55
26564,stay,,53
26565,leave,2.0,85
26566,leave,2.0,62
26567,stay,4.0,27
26568,leave,3.0,53
26569,stay,3.0,20
26570,leave,,71
26571,leave,2.0,40
26572,stay,4.0,36
26573,don't know,4.0,33
26574,stay,3.0,21
26575,stay,4.0,54
26576,stay,2.0,45
26577,leave,2.0,55
26578,stay,4.0,28
26579,leave,3.0,52
26580,leave,4.0,33
26581,won't vote,5.0,19
26582,leave,,26
26583,stay,3.0,44
26584,stay,4.0,20
26585,stay,4.0,69
26586,stay,4.0,34
26587,leave,3.0,53
26588,stay,,27
26589,stay,4.0,39
26590,leave,,47
26591,stay,4.0,29
26592,stay,5.0,71
26593,stay,4.0,22
26594,stay,4.0,23
26595,stay,2.0,47
26596,leave,,72
26597,leave,4.0,31
26598,leave,3.0,40
26599,stay,4.0,27
26600,don't know,2.0,32
26601,stay,5.0,26
26602,leave,3.0,28
26603,stay,,41
26604,stay,4.0,29
26605,leave,2.0,54
26606,leave,4.0,59
26607,leave,2.0,52
26608,stay,4.0,38
26609,don't know,2.0,49
26610,stay,,55
26611,stay,3.0,32
26612,stay,4.0,52
26613,won't vote,2.0,45
26614,stay,4.0,35
26615,stay,4.0,51
26616,leave,5.0,55
26617,stay,4.0,41
26618,stay,2.0,60
26619,leave,4.0,65
26620,won't vote,1.0,33
26621,leave,3.0,53
26622,leave,4.0,67
26623,stay,5.0,43
26624,leave,4.0,65
26625,stay,3.0,32
26626,stay,2.0,63
26627,leave,3.0,35
26628,stay,3.0,73
26629,leave,1.0,68
26630,leave,,43
26631,leave,4.0,48
26632,stay,4.0,38
26633,leave,,50
26634,stay,4.0,66
26635,stay,4.0,60
26636,leave,,69
26637,leave,,46
26638,stay,1.0,31
26639,leave,3.0,66
26640,stay,3.0,21
26641,leave,2.0,44
26642,stay,5.0,50
26643,stay,4.0,62
26644,stay,4.0,46
26645,don't know,4.0,22
26646,don't know,3.0,24
26647,leave,,85
26648,stay,4.0,62
26649,leave,,48
26650,stay,4.0,24
26651,stay,4.0,41
26652,leave,2.0,59
26653,leave,4.0,24
26654,stay,3.0,19
26655,leave,3.0,54
26656,stay,3.0,23
26657,don't know,3.0,49
26658,stay,4.0,33
26659,leave,,57
26660,stay,3.0,55
26661,leave,4.0,34
26662,leave,4.0,64
26663,stay,5.0,56
26664,leave,2.0,27
26665,stay,3.0,24
26666,stay,4.0,34
26667,leave,2.0,72
26668,stay,4.0,54
26669,stay,4.0,25
26670,stay,4.0,45
26671,leave,2.0,32
26672,stay,4.0,34
26673,stay,3.0,18
26674,leave,2.0,54
26675,leave,2.0,42
26676,stay,2.0,42
26677,leave,,30
26678,stay,4.0,39
26679,stay,,35
26680,leave,4.0,41
26681,stay,4.0,33
26682,stay,3.0,53
26683,leave,1.0,28
26684,stay,4.0,49
26685,leave,4.0,38
26686,stay,3.0,59
26687,stay,4.0,28
26688,leave,4.0,42
26689,stay,,37
26690,leave,4.0,30
26691,leave,1.0,54
26692,leave,2.0,64
26693,leave,4.0,37
26694,leave,4.0,31
26695,stay,5.0,28
26696,leave,,51
26697,stay,3.0,26
26698,stay,,52
26699,stay,4.0,32
26700,leave,4.0,55
26701,leave,4.0,52
26702,stay,5.0,59
26703,stay,5.0,48
26704,stay,3.0,20
26705,stay,4.0,51
26706,stay,2.0,41
26707,stay,2.0,57
26708,leave,2.0,72
26709,stay,3.0,22
26710,leave,4.0,53
26711,don't know,,47
26712,stay,5.0,36
26713,leave,4.0,75
26714,leave,,30
26715,leave,4.0,28
26716,stay,5.0,77
26717,leave,2.0,43
26718,stay,4.0,31
26719,leave,4.0,73
26720,leave,3.0,60
26721,stay,4.0,57
26722,leave,3.0,20
26723,leave,,25
26724,stay,4.0,74
26725,stay,4.0,27
26726,stay,,37
26727,leave,1.0,39
26728,stay,,54
26729,stay,2.0,25
26730,don't know,4.0,34
26731,stay,3.0,55
26732,stay,3.0,19
26733,leave,3.0,59
26734,stay,2.0,66
26735,stay,4.0,22
26736,stay,4.0,60
26737,leave,2.0,42
26738,stay,4.0,34
26739,leave,3.0,35
26740,leave,4.0,25
26741,leave,2.0,46
26742,stay,4.0,24
26743,stay,4.0,38
26744,don't know,2.0,40
26745,don't know,,58
26746,stay,3.0,45
26747,stay,4.0,29
26748,stay,3.0,66
26749,leave,2.0,62
26750,leave,2.0,56
26751,leave,5.0,41
26752,leave,2.0,53
26753,leave,,45
26754,stay,4.0,44
26755,stay,2.0,49
26756,stay,5.0,28
26757,stay,,57
26758,stay,3.0,18
26759,stay,,33
26760,stay,4.0,59
26761,leave,2.0,36
26762,stay,4.0,54
26763,stay,5.0,24
26764,leave,2.0,47
26765,stay,5.0,44
26766,leave,,52
26767,stay,3.0,19
26768,leave,,49
26769,leave,4.0,26
26770,leave,4.0,66
26771,leave,3.0,35
26772,stay,4.0,58
26773,stay,2.0,40
26774,don't know,4.0,23
26775,stay,4.0,54
26776,stay,,51
26777,stay,4.0,52
26778,leave,1.0,62
26779,leave,4.0,43
26780,leave,3.0,19
26781,stay,,54
26782,stay,3.0,20
26783,stay,3.0,61
26784,stay,4.0,47
26785,stay,5.0,24
26786,leave,2.0,59
26787,stay,4.0,31
26788,stay,3.0,20
26789,stay,5.0,22
26790,stay,,19
26791,stay,4.0,24
26792,stay,5.0,24
26793,leave,3.0,20
26794,stay,2.0,52
26795,leave,3.0,20
26796,stay,4.0,37
26797,stay,2.0,37
26798,stay,3.0,22
26799,stay,3.0,43
26800,leave,2.0,22
26801,leave,4.0,35
26802,stay,4.0,24
26803,leave,2.0,34
26804,leave,4.0,54
26805,stay,4.0,24
26806,stay,4.0,19
26807,stay,4.0,32
26808,stay,,33
26809,stay,3.0,21
26810,stay,4.0,22
26811,don't know,3.0,44
26812,stay,4.0,47
26813,stay,5.0,29
26814,leave,4.0,61
26815,stay,5.0,24
26816,stay,5.0,26
26817,stay,,21
26818,stay,5.0,38
26819,don't know,2.0,46
26820,leave,3.0,38
26821,leave,4.0,58
26822,stay,5.0,26
26823,stay,4.0,55
26824,don't know,,37
26825,stay,4.0,49
26826,leave,,69
26827,stay,4.0,45
26828,stay,2.0,18
26829,won't vote,4.0,62
26830,won't vote,3.0,21
26831,won't vote,5.0,45
26832,leave,4.0,37
26833,stay,4.0,36
26834,stay,3.0,53
26835,stay,5.0,26
26836,stay,4.0,57
26837,leave,4.0,59
26838,stay,5.0,26
26839,stay,,56
26840,stay,5.0,73
26841,stay,5.0,49
26842,stay,5.0,56
26843,don't know,5.0,69
26844,stay,4.0,22
26845,stay,4.0,62
26846,leave,3.0,50
26847,stay,4.0,24
26848,stay,5.0,27
26849,leave,4.0,48
26850,leave,,50
26851,stay,5.0,69
26852,stay,4.0,29
26853,leave,3.0,32
26854,leave,3.0,47
26855,stay,4.0,20
26856,stay,3.0,21
26857,don't know,,38
26858,stay,3.0,21
26859,stay,3.0,18
26860,leave,4.0,60
26861,leave,,35
26862,stay,4.0,55
26863,stay,3.0,30
26864,stay,2.0,43
26865,stay,3.0,39
26866,leave,2.0,52
26867,leave,1.0,58
26868,stay,3.0,19
26869,stay,4.0,30
26870,leave,4.0,21
26871,leave,1.0,76
26872,won't vote,4.0,24
26873,leave,4.0,39
26874,leave,5.0,59
26875,leave,3.0,32
26876,stay,4.0,23
26877,stay,3.0,48
26878,leave,1.0,55
26879,leave,,56
26880,leave,4.0,41
26881,stay,4.0,54
26882,stay,4.0,69
26883,leave,1.0,65
26884,leave,3.0,40
26885,leave,4.0,26
26886,don't know,3.0,20
26887,stay,4.0,22
26888,stay,4.0,23
26889,leave,1.0,44
26890,leave,2.0,53
26891,won't vote,2.0,37
26892,leave,4.0,35
26893,stay,4.0,24
26894,stay,3.0,52
26895,stay,4.0,22
26896,leave,4.0,32
26897,leave,4.0,41
26898,leave,3.0,34
26899,leave,2.0,68
26900,stay,5.0,24
26901,leave,5.0,41
26902,leave,4.0,65
26903,leave,5.0,61
26904,stay,4.0,29
26905,stay,4.0,61
26906,stay,5.0,23
26907,leave,3.0,56
26908,leave,2.0,37
26909,leave,3.0,60
26910,don't know,,57
26911,stay,3.0,49
26912,stay,2.0,57
26913,stay,4.0,22
26914,stay,4.0,36
26915,stay,4.0,25
26916,leave,4.0,53
26917,stay,5.0,24
26918,stay,4.0,37
26919,don't know,3.0,35
26920,leave,4.0,49
26921,stay,2.0,52
26922,leave,5.0,22
26923,leave,2.0,34
26924,stay,2.0,28
26925,stay,3.0,21
26926,leave,4.0,20
26927,don't know,2.0,47
26928,stay,,68
26929,stay,3.0,18
26930,stay,3.0,26
26931,stay,4.0,46
26932,stay,5.0,69
26933,leave,2.0,53
26934,don't know,4.0,51
26935,stay,4.0,53
26936,leave,3.0,27
26937,stay,,49
26938,leave,3.0,29
26939,leave,2.0,70
26940,leave,3.0,74
26941,leave,3.0,42
26942,stay,3.0,23
26943,leave,,68
26944,leave,3.0,19
26945,leave,1.0,82
26946,stay,2.0,18
26947,stay,3.0,18
26948,leave,2.0,26
26949,don't know,,68
26950,leave,4.0,42
26951,leave,3.0,54
26952,leave,3.0,21
26953,stay,3.0,21
26954,leave,3.0,48
26955,stay,3.0,22
26956,leave,4.0,67
26957,stay,5.0,27
26958,leave,1.0,66
26959,stay,4.0,28
26960,leave,2.0,25
26961,stay,3.0,58
26962,stay,5.0,36
26963,stay,3.0,19
26964,won't vote,2.0,49
26965,stay,4.0,29
26966,won't vote,,32
26967,leave,,61
26968,leave,,56
26969,stay,,20
26970,stay,3.0,21
26971,stay,5.0,34
26972,stay,3.0,19
26973,leave,3.0,20
26974,stay,3.0,19
26975,leave,4.0,47
26976,stay,4.0,24
26977,stay,4.0,56
26978,stay,4.0,70
26979,stay,5.0,59
26980,leave,4.0,50
26981,leave,2.0,19
26982,stay,4.0,21
26983,stay,4.0,24
26984,leave,3.0,63
26985,stay,4.0,30
26986,stay,4.0,56
26987,leave,,44
26988,stay,4.0,58
26989,stay,4.0,24
26990,leave,2.0,69
26991,won't vote,,46
26992,stay,3.0,20
26993,leave,4.0,34
26994,leave,,63
26995,stay,4.0,48
26996,stay,4.0,38
26997,stay,3.0,18
26998,leave,4.0,50
26999,stay,2.0,18
27000,don't know,3.0,19
27001,stay,4.0,23
27002,leave,2.0,44
27003,leave,4.0,36
27004,stay,3.0,47
27005,stay,2.0,18
27006,won't vote,,19
27007,stay,3.0,20
27008,stay,4.0,18
27009,stay,4.0,55
27010,stay,,49
27011,stay,5.0,53
27012,leave,4.0,61
27013,stay,2.0,50
27014,leave,,55
27015,stay,4.0,51
27016,leave,3.0,47
27017,stay,2.0,48
27018,leave,4.0,51
27019,stay,3.0,28
27020,don't know,1.0,48
27021,stay,3.0,25
27022,leave,1.0,58
27023,stay,4.0,51
27024,leave,3.0,30
27025,leave,3.0,23
27026,leave,4.0,23
27027,stay,4.0,25
27028,leave,,57
27029,stay,4.0,55
27030,stay,,50
27031,leave,2.0,55
27032,stay,3.0,19
27033,stay,4.0,21
27034,stay,4.0,33
27035,stay,3.0,19
27036,leave,4.0,60
27037,stay,4.0,29
27038,leave,2.0,40
27039,don't know,1.0,37
27040,stay,4.0,34
27041,leave,4.0,44
27042,leave,3.0,30
27043,leave,2.0,50
27044,leave,4.0,66
27045,leave,2.0,53
27046,stay,3.0,59
27047,leave,3.0,22
27048,stay,,35
27049,don't know,,36
27050,stay,4.0,52
27051,leave,4.0,53
27052,leave,2.0,29
27053,stay,5.0,42
27054,leave,3.0,62
27055,stay,3.0,73
27056,stay,2.0,24
27057,leave,3.0,63
27058,leave,3.0,46
27059,stay,,21
27060,stay,4.0,35
27061,leave,2.0,40
27062,leave,2.0,57
27063,stay,2.0,50
27064,leave,1.0,54
27065,leave,,35
27066,leave,4.0,80
27067,leave,2.0,56
27068,leave,2.0,45
27069,leave,3.0,58
27070,leave,3.0,60
27071,stay,4.0,48
27072,leave,1.0,62
27073,won't vote,3.0,23
27074,don't know,3.0,49
27075,won't vote,,57
27076,leave,,31
27077,stay,4.0,25
27078,don't know,3.0,37
27079,stay,3.0,24
27080,leave,1.0,49
27081,leave,4.0,64
27082,stay,2.0,41
27083,leave,3.0,30
27084,don't know,3.0,53
27085,stay,2.0,18
27086,stay,5.0,30
27087,leave,,66
27088,stay,3.0,55
27089,stay,4.0,40
27090,stay,4.0,19
27091,leave,,63
27092,leave,2.0,42
27093,leave,1.0,66
27094,stay,4.0,21
27095,don't know,2.0,66
27096,leave,,41
27097,leave,1.0,68
27098,stay,4.0,21
27099,stay,3.0,21
27100,leave,2.0,59
27101,stay,5.0,38
27102,leave,2.0,54
27103,leave,3.0,42
27104,stay,3.0,28
27105,leave,3.0,47
27106,leave,4.0,57
27107,stay,4.0,21
27108,stay,3.0,19
27109,leave,4.0,45
27110,stay,3.0,20
27111,stay,4.0,57
27112,leave,2.0,69
27113,leave,1.0,57
27114,leave,2.0,50
27115,stay,3.0,40
27116,leave,2.0,19
27117,stay,5.0,50
27118,leave,5.0,24
27119,leave,3.0,69
27120,stay,4.0,21
27121,stay,3.0,20
27122,won't vote,,32
27123,stay,3.0,19
27124,leave,,25
27125,won't vote,4.0,60
27126,stay,2.0,48
27127,don't know,2.0,55
27128,stay,4.0,26
27129,stay,4.0,34
27130,leave,,72
27131,stay,4.0,34
27132,leave,4.0,36
27133,leave,4.0,49
27134,leave,4.0,35
27135,stay,3.0,19
27136,stay,3.0,19
27137,leave,3.0,54
27138,leave,4.0,21
27139,leave,2.0,61
27140,leave,2.0,35
27141,leave,1.0,46
27142,won't vote,,22
27143,stay,3.0,53
27144,stay,4.0,51
27145,leave,4.0,21
27146,leave,4.0,50
27147,leave,4.0,64
27148,stay,3.0,34
27149,stay,,37
27150,stay,2.0,68
27151,stay,4.0,47
27152,stay,4.0,61
27153,leave,1.0,67
27154,leave,1.0,66
27155,leave,4.0,28
27156,stay,4.0,50
27157,leave,3.0,49
27158,stay,2.0,62
27159,leave,4.0,23
27160,leave,3.0,49
27161,stay,4.0,54
27162,leave,3.0,21
27163,stay,2.0,59
27164,leave,3.0,63
27165,leave,4.0,22
27166,stay,3.0,21
27167,stay,5.0,24
27168,leave,3.0,21
27169,stay,4.0,21
27170,leave,3.0,18
27171,leave,2.0,56
27172,stay,3.0,52
27173,stay,3.0,23
27174,stay,3.0,42
27175,stay,2.0,62
27176,stay,3.0,20
27177,leave,2.0,47
27178,stay,,51
27179,stay,4.0,65
27180,leave,,72
27181,stay,3.0,37
27182,stay,3.0,18
27183,leave,3.0,26
27184,leave,1.0,58
27185,stay,5.0,22
27186,stay,4.0,22
27187,leave,4.0,50
27188,leave,2.0,53
27189,leave,2.0,70
27190,stay,4.0,24
27191,stay,3.0,26
27192,stay,4.0,57
27193,leave,,68
27194,don't know,2.0,44
27195,stay,,30
27196,leave,,64
27197,leave,2.0,53
27198,stay,4.0,21
27199,leave,3.0,74
27200,stay,,18
27201,stay,1.0,39
27202,leave,3.0,54
27203,leave,2.0,59
27204,leave,,32
27205,stay,4.0,33
27206,leave,,50
27207,stay,3.0,21
27208,stay,5.0,27
27209,don't know,2.0,46
27210,leave,2.0,47
27211,stay,2.0,35
27212,leave,3.0,53
27213,leave,2.0,61
27214,stay,3.0,19
27215,stay,4.0,23
27216,stay,1.0,24
27217,stay,2.0,26
27218,leave,4.0,55
27219,stay,3.0,22
27220,leave,,78
27221,stay,3.0,49
27222,leave,2.0,41
27223,don't know,2.0,25
27224,leave,4.0,24
27225,stay,5.0,23
27226,leave,4.0,55
27227,stay,4.0,36
27228,don't know,3.0,57
27229,leave,4.0,26
27230,stay,5.0,27
27231,don't know,3.0,22
27232,leave,4.0,78
27233,stay,2.0,33
27234,leave,4.0,48
27235,stay,3.0,47
27236,stay,4.0,22
27237,leave,4.0,67
27238,stay,4.0,22
27239,leave,2.0,36
27240,stay,3.0,20
27241,won't vote,4.0,23
27242,stay,3.0,21
27243,stay,5.0,55
27244,stay,5.0,23
27245,stay,4.0,41
27246,stay,2.0,57
27247,stay,4.0,60
27248,leave,3.0,41
27249,leave,2.0,64
27250,leave,1.0,67
27251,leave,2.0,63
27252,stay,2.0,39
27253,leave,4.0,22
27254,stay,4.0,37
27255,leave,4.0,69
27256,stay,3.0,22
27257,leave,4.0,73
27258,stay,4.0,36
27259,leave,3.0,37
27260,stay,4.0,32
27261,stay,4.0,56
27262,stay,4.0,29
27263,stay,4.0,25
27264,stay,4.0,27
27265,leave,4.0,66
27266,stay,3.0,46
27267,stay,5.0,57
27268,leave,2.0,57
27269,don't know,3.0,48
27270,stay,4.0,46
27271,don't know,,33
27272,stay,4.0,58
27273,stay,2.0,59
27274,stay,5.0,42
27275,leave,4.0,27
27276,stay,4.0,42
27277,leave,4.0,68
27278,stay,4.0,69
27279,leave,4.0,58
27280,stay,3.0,62
27281,leave,,57
27282,stay,3.0,51
27283,leave,2.0,56
27284,don't know,4.0,31
27285,stay,3.0,59
27286,leave,4.0,46
27287,stay,4.0,39
27288,don't know,2.0,52
27289,don't know,4.0,44
27290,stay,4.0,22
27291,leave,,67
27292,leave,2.0,67
27293,leave,,42
27294,leave,2.0,50
27295,leave,,50
27296,leave,3.0,35
27297,leave,3.0,30
27298,stay,4.0,59
27299,leave,2.0,49
27300,leave,2.0,72
27301,leave,1.0,65
27302,stay,,47
27303,stay,3.0,50
27304,leave,2.0,57
27305,stay,3.0,37
27306,stay,,62
27307,stay,4.0,24
27308,leave,,70
27309,leave,,53
27310,stay,5.0,24
27311,leave,4.0,39
27312,stay,3.0,59
27313,leave,,54
27314,leave,3.0,40
27315,don't know,2.0,48
27316,stay,,57
27317,stay,4.0,34
27318,leave,,50
27319,leave,,40
27320,leave,,71
27321,stay,3.0,65
27322,leave,4.0,53
27323,stay,2.0,38
27324,leave,4.0,69
27325,stay,,56
27326,don't know,1.0,57
27327,stay,3.0,42
27328,leave,4.0,63
27329,leave,1.0,60
27330,stay,4.0,29
27331,leave,1.0,68
27332,leave,,73
27333,stay,3.0,63
27334,stay,1.0,50
27335,leave,4.0,58
27336,stay,2.0,34
27337,leave,4.0,31
27338,leave,3.0,56
27339,leave,4.0,62
27340,stay,,63
27341,don't know,4.0,25
27342,leave,3.0,46
27343,leave,4.0,44
27344,stay,4.0,49
27345,stay,4.0,33
27346,leave,,51
27347,leave,,44
27348,stay,2.0,40
27349,leave,4.0,54
27350,leave,2.0,43
27351,leave,3.0,63
27352,stay,4.0,28
27353,leave,,59
27354,leave,2.0,57
27355,stay,,37
27356,stay,,29
27357,leave,3.0,50
27358,stay,4.0,34
27359,stay,4.0,44
27360,leave,5.0,60
27361,stay,5.0,35
